,text,label
592,"Ada mba, harganya 1,6jt/bln. Fasilitasnya air hangat, kamar mandi dalam, tv, tv kabel, wifi, meja, tempat tdr, dan lemari.",sms biasa
593,Ada nya instagram,sms biasa
594,Ada perasaan nyesel gt sedikit. Waktu kuliah. Asa ga merhatin. Ga ngerangkul semua. Aku pribadi hmm,sms biasa
595,Ada semua di panduan pla..dishare di grup ini dan fb,sms biasa
596,"Ada sih yg nikah muda tp (keliatan) bahagia, tp one of a million kayaknya kalo temen2 ku hmm",sms biasa
597,"Ada teh dikpad, ini kontaknya ####",sms biasa
598,Ada yang 400 rb yang kamar mandinya sama2 kalau yang ada kamar mandi di dalam kalau yang kecil 600 dan yang agak besar 700 rb,sms biasa
599,Ada yg lain kok ikan tahu tempe,sms biasa
600,"Ada yg nikah muda, ada yg gagal nikah, ada yg pacaran lama eh putus tapi alesannya karna terlalu sayang jd gak mau nyakitin (pret), ada yg jagain jodoh org, ada yg ah banyak lah wkwk",sms biasa
601,Ada yg tau ruangan pak daya yg di fpmipa b?,sms biasa
602,"Ada yg tdk bisa jam tertentu? Kemungkinan pagi jam 8, tapi nanti diumumkan.",sms biasa
603,Aduh aku ge ini pusing yg mau lamaran siapa yg nyari2 kebutuhan siapa,sms biasa
604,Aigoo banyak banget chatnyaa aku baru liat hape hehehe,sms biasa
605,"Airnya asa kurang lancar, besok ku tanya papa yah,",sms biasa
606,Ajakin ke soekarno hatta aja nama1 . Makan di eatboss soekarno hatta wkwkw,sms biasa
607,"Aku ada spagetti, tp usah kaldaluarsa belum yah",sms biasa
608,Aku bawa daging yg dah direbus gapapa? Yg mentah tinggal tulang2an wkwk,sms biasa
609,Aku besok dtg agak telat jam 8 boleh ngga? Kan jam 10 ya mulainya?,sms biasa
610,"aku delete aja ya, ntar nama1 pull dulu atau sync dulu, ntar masukin yang nama1 , baru push.",sms biasa
611,Aku depan pasca skrng,sms biasa
612,Aku di pt. DI,sms biasa
613,Aku dy wkwk makanya kurang direstui jg krna kejauhan,sms biasa
614,"Aku ga enak euy bilang ke adiknya, adiknya pengen ke pvj nama1  :(",sms biasa
615,Aku ga ke upi sepertinya,sms biasa
616,"Aku ingin pagi, tp masa berdua nama1 doang pake grab :( nunggu nama1 siang :(",sms biasa
617,Aku jg blm berangkt wkwk,sms biasa
618,Aku jg di rumah lg ga ada apa2 gara2 kulkas rusak :( biasanya suka nyetok sayur,sms biasa
619,"Aku jg waktu itu foto tgl 17 juli, katanya selesai 29 agustus :(",sms biasa
620,aku kira bukan besoook :'(,sms biasa
621,"Aku kumpul pon dulu dy, kalo haris kerjanya dari sore mo pacaran dulu dy",sms biasa
622,Aku mah plg kerumah ketemu ayah mama cukup kok :'),sms biasa
623,"Aku mah sering ditinggal jualan, jd mau marah juga ntar alesannya ""duit kan buat km juga"", diem lgsg haha",sms biasa
624,Aku mau bawa balon sm coklat min. Mau nitip?,sms biasa
625,Aku mau nyari data yang dibutuhin dari tabel mana aja.,sms biasa
626,"Aku merasa geleh sendiiri ini lipstik aku merah sekali wkkw, mana dapet dikasih ini jg",sms biasa
627,"aku push yang updatenya, itu udah di template sama adminLTE.",sms biasa
628,Aku senin udah ke tempat kerja. Minggu2 depan aku gaktau bisa/ngga :(,sms biasa
629,Aku teh cuma bawa celana jeans yg tua tp jilbabnya yg muda -_-,sms biasa
630,"Alhamdulillah, makasih yaaa udah meluangkan waktu 😘",sms biasa
631,"Alhamdulillah, puji syukur atas nikmat Allah swt. yang telah memberikan nikmat hidup sampai detik ini sehingga saya masih bisa untuk mengevaluasi diri. Selama itu tentu saya menyadari banyak melakukan kekhilafan dan kesalahan.",sms biasa
632,"Alhamdullilah sudah beres semua :)  Bagi yang mau keluar dari group dipersilahkan, tapi silahkan juga kalau ada yg mau memanfaatkan group ini untuk diskusi dengan topik terkait untuk skripsi/gemastik/kerjaan.",sms biasa
633,AndiPublisher.com#PO0216020925#96000#02-02-2016#BNI#Bank Mandiri,sms biasa
634,Asal pagi pagi ya.. Bjam 10an saya sudah ke jakarta..,sms biasa
635,"nama1  jg text dy, text essay jawaban gt Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",sms biasa
636,nama1 itu msh pake db aku yg lama itu msh anomali bisa nyesuain ga,sms biasa
637,nama1 seharusnya cuman nambah table daftar_ulang_ird + kalau ada masternya. Yg lain kita samain aja ya pake yg aku data_pasien (2).sql,sms biasa
638,"Assalamualaikum akang teteh, jangan lupa ya hari ini ada carrier day jam 10:30, exhibition fpmipa b :) (love) Hayuu teh ditungguuu",sms biasa
639,"Assalamualaikum Bu. Saya nama1 mhsi ilkom 2012 baru dpt pembimbing skripsi. Mohon maaf bu, kalau minggu ini ada di kampus hari ap aj Bu? Terima kasih.",sms biasa
640,"Assalamualaikum pak, mau nanya seputar mobcom sp, apakah harus ikut perkuliahan dari sekarang apa bisa ikut pas sp nanti aja pak? Trims ",sms biasa
641,"assalamualaikum pak, mohon maaf saya mau tanya pak, apakah remedial dwm harus hadir di tempat pak? apa bisa online? mohon maaf sebelumnya",sms biasa
642,Assalamualaikum Pak. Ini dg nama1 ilkom 2012. Maaf Pak td saya ninggalin proposal di meja Bapak di atas printer. Terima kasih Pak.,sms biasa
643,Assalamu'alaikum wr wb. Berikut daftar penguji PLA tahap 4,sms biasa
644,"Assalamu'alaikum, nama1 mau minta bantuan.",sms biasa
645,Assalamualaikum. Ada yg tau kalo file buat penilaian ada di mana? Apa ada di fb?,sms biasa
646,"Atau gaperlu ke kampus nama1 , tolong kirimin kuncinya aja make jne cenah ip",sms biasa
647,"Atuhlah, aku telah meninggalkan yg nyaah, jgn gitulah gais, bisi teringat masa lalu 😢",sms biasa
648,atulah aku teh udh ngidam sate maranggi dr bulan puasa 󾌹 naha ka subang teu ngajakan ih,sms biasa
649,"Ayam aja Pak, terus satu paket itu sama isinya ap aja?",sms biasa
650,Ayam kita menunya banyak bu...ada ayam bakar.kremes. cabe ijo. Lada hitam. Asam manis. Rica rica. Baberque. Untuk isinya nasi.ayam.lalapan.sambal. tempe tahu . air mineral gelas. Bu...maaf bu kita ada paket yang 16rb s/d 19rb. Kalau boleh tau anggaran ibu berapa ya,sms biasa
651,"Ayo nama1 semangat skripsian yaaah biar cpt lulus, kerja, dan cpt nikah wkwkwk",sms biasa
652,"bagi yang sudah diuji segera diserahkan dgn dijilid, bagi yg sdg nunggu diuji sabar tuk sesuaikan waktupenguji..",sms biasa
653,Bagi yg tertarik lanjut ke gemastik 2016 ini tempat diskusinya : http://line.me/R/ti/g/xxxxx,sms biasa
654,"Baik Pak, berarti nanti Kamis kami ke kantor lagi",sms biasa
655,"Baik Pak, bsk sekalian kami bawa form penilaian ya Pak, dan berkas lainnya.",sms biasa
656,Bali mah kudu berapa atuh duitnya,sms biasa
657,Baru ngeh chatnya maafkan (maaf),sms biasa
658,"bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu.",sms biasa
659,Bebas... Senin stuju.. Apa aja yg di kebapain selain program ?,sms biasa
660,Beli es kelapa depan d besto teh,sms biasa
661,Belum de.. Saya kagi nyoba ngejar..,sms biasa
662,"Belum diuji, pa. Insya Allah siang hari ini mau ke kampus, dan mudah2an pa eka nya ada.",sms biasa
663,"Bentar lg ke gik, buru2 ga? Kalo buru2 nitip yg ngontrak ipc aj",sms biasa
664,Berarti saya ke palasari nya skrg .. abis itu langsung ke gik,sms biasa
665,Besok aku kasihin softfilenya gpp?,sms biasa
666,Besok dwm jadi ya praktikum weka. Bawa laptop.,sms biasa
667,"besok jam berapaa? harus jadi ih, udah 2 kali skip 😂",sms biasa
668,Besok kekantor saya tunggu jam 9 ya..,sms biasa
669,Besok mau ke kampus lagi ga?,sms biasa
670,Besok saya ada rapat dinas.. Selasa aja ya...,sms biasa
671,Besok siang ya jam 2,sms biasa
672,Besok yuk dua jam bih dari jam 4-6,sms biasa
673,"beu atuh sekarang, sambil nunggu yg pulang ppl",sms biasa
674,Biar rapih aj mad. Ini controllernya msh digabung2 aku bikinnya perfungsi soalnya,sms biasa
675,biasana sih pak nama1 sampe jam 12 kan di kampus?,sms biasa
676,Biasanya dia bukannya ke subang ya kalo weekend,sms biasa
677,Biasanya mah stasiun teh sebelum lewatin rel nama1,sms biasa
678,Bimbingan lg nanti nama1 da,sms biasa
679,"bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu.",sms biasa
680,Bisa bu...buka jam 11 bu,sms biasa
681,"Bisa kurang dari 15rb ga Pak, sebelumnya kita pernah acara sama bebek komar sekitar iti 13.5rb awal tahun 2015",sms biasa
682,bisa turun juga. Mencegah ikut remedial tapi tanpa persiapan dan asal-asalan menjawab.,sms biasa
683,Bisi ga enak ga bantuin beberes ato masak2nya :(,sms biasa
684,Blm aku cek min mau apa? Kalau penting bgt nanti aku gedorin,sms biasa
685,Blm beres sep. Malah byk bug,sms biasa
686,Blm mad ntr sore td udh ktmu,sms biasa
687,bntr lagi pulang,sms biasa
688,Bntr lg kan mau sholat mel. Nanti keluar upinet kasih tau ya. Males balik ,sms biasa
689,Bole duaduanya pen hardcover dulu. Tp kalau perusahaan udh minta boleh ttd dulu,sms biasa
690,"Boleh bu, kalau ada yang bakal pindah bulan itu. Kalau tidak keberatan bisa kabarin Bu. Terima kasih.",sms biasa
691,"boleh install sendiri, nanti juga saya bawa installernya.",sms biasa
692,Boleh minta alamat nya kalo dari gang softball kmna gtu,sms biasa
693,Boleh nitip coklat ke alhuda?,sms biasa
694,Boleh yang di depan ramen aa gpp jam 12.39 ya,sms biasa
695,Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa,sms biasa
696,"Btw magicomnya yg sedang Gais, gaada yg gede",sms biasa
697,Bu maaf saya lupa sekarang hari jumat ya...kalau jumat kita buka jam 1 bu...mau solat jumat dulu...maaf di dari upi ya,sms biasa
698,Bu mau mastiin ketemu di jica kan Bu?,sms biasa
699,Buat yg mahasiswa baru,sms biasa
700,"bulan depan ada daging sapi, mau dibakar dmna ? d pantai atau d rumah nama1 ?",sms biasa
701,Cape sih tp da susah euy kalo udah pikiran gtu teh,sms biasa
702,Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat,sms biasa
703,"cari yang seken, murah meriah kualiatasnya masih bagus kok",sms biasa
704,Ceritanya biasa aja. Tp tetep bikin nangis,sms biasa
705,Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun,sms biasa
706,"Cobaan itu teh dy, kadang cewe mah overthink dan overreact",sms biasa
707,Cukup alquran sbgai pedoman bagi org2 yg beriman.,sms biasa
708,"da gapapa public juga, asal jangan ada yang dimasukin.",sms biasa
709,Da sebenernya makan sama indomie ge cukup aku mah 😂,sms biasa
710,"Dari pt gagas, pt ixindo, pt bima data pratama, sma sukarnohatta, sma purwakarta, smk pgi, sma swamedia kang",sms biasa
711,Data_pasien itu no_medrec sdgkn daftar ulang itu pake no_register karna field yg akan diisi saat daftar ulang beda maka tablenya beda,sms biasa
712,Derr ya jangan wacana kaka bunda,sms biasa
713,"Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.",sms biasa
714,Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?,sms biasa
715,Diagnosa mana? Di pasien_irj ga ada diagnosa,sms biasa
716,nama1 helmkuuuu.:'(,sms biasa
717,nama1 ntr aku ke kosan kamu yaaaaa,sms biasa
718,dikirim nya disatuin ?,sms biasa
719,nama1 dah selesei blm machine learningnya ?,sms biasa
720,nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah,sms biasa
721,"nama1 saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?",sms biasa
722,"nama1, minta controller dan view nya aja.",sms biasa
723,"nama1, minta database kamu sama view dan controller yang ada js buat dropdown kotanya.",sms biasa
724,nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??,sms biasa
725,nama1 di kosan gaaa? Mau numpang dooong,sms biasa
726,"nama1 dmna ? boleh mnta tolong ss dong bisns proses nya,,,,,",sms biasa
727,nama1 ke pt. inti?,sms biasa
728,nama1 maapin baru buka line,sms biasa
729,nama1 mau pergi ga? Kalo engga aku mau ke kosan,sms biasa
730,"nama1, note nama1 yang Dinamic ada di emil. Kembaliin ke nama1 atau gmana?",sms biasa
731,nama1  Cara bikin makalah yang daftar isinya langsung jadi gmana?,sms biasa
732,nama1;Graha Desila kmr 14 Lt.2;Aqua;20000(kembalian),sms biasa
733,Dilantai 2 ya tepat diruang skripsi,sms biasa
734,Dimulai dari angka 0,sms biasa
735,Dmana aja kang boleh hehe,sms biasa
736,Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem,sms biasa
737,Dr ciateul terus masa kekalapa lg (frown),sms biasa
738,"Duh gusti disini ujan gede, semoga di riung gak bocor yah gais",sms biasa
739,E& (gila) ada namakuuu. Kapan aku luluuus,sms biasa
740,Edan edan nama1 semoga menjadi keluarga samawa ,sms biasa
741,Eh aku instances deh. Diload ga bs ,sms biasa
742,"Eh di kosan nama1 maksudnya, buat temen nama1 , buat september",sms biasa
743,"Eh gatau, td Bagus yang nanyain",sms biasa
744,"Eh iyaa gais kadonya udah aku kasih yaa, kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda",sms biasa
745,Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,sms biasa
746,Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,sms biasa
747,emang berbayar nama1 .,sms biasa
748,Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1,sms biasa
749,Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat,sms biasa
750,"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh",sms biasa
751,Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,sms biasa
752,"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.",sms biasa
753,nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses,sms biasa
754,Food Teh maksudnya bukan beras kan kang? ,sms biasa
755,Ga ada birthday nya? Wkwk,sms biasa
756,Gaaais dlm semenit aja aku jd nasabah btpn wkwk,sms biasa
757,Gaaais penamaannya kyk nama1 nih biar rapih,sms biasa
758,Gaada buat yg bukan temen mah,sms biasa
759,Gaes gaes mau drakor gaes besok yawww,sms biasa
760,Gais aku sudah brgkt. Mau matiin hp,sms biasa
761,Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,sms biasa
762,Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,sms biasa
763,Gais kalo dri upi ke unisba pake angkot apa pulang pergi? ,sms biasa
764,"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.",sms biasa
765,Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.,sms biasa
766,Gais laporan 40 itu di bimbingan pembimbing lapangan?,sms biasa
767,Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,sms biasa
768,Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,sms biasa
769,Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw,sms biasa
770,"gak. saya sih percaya aja, dosa tanggung sendiri hehe. Nilai mobprog sudah selesai, silahkan dicek.",sms biasa
771,Gampang da cuma tampilan doang.,sms biasa
772,Gara gara batman. Pdhl udh diulang,sms biasa
773,"Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah",sms biasa
774,"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya ",sms biasa
775,Geng hari ini mau jam brpa ? Respon yah...,sms biasa
776,Gimana nuy menghadapi beliau?,sms biasa
777,Gpp kali beda beda sep,sms biasa
778,Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),sms biasa
779,Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe,sms biasa
780,Guys di bdg ada studi foto yg gini gaaak,sms biasa
781,Guys numpang promosi bisi ada yg butuh..  Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake..  Harga PM ,sms biasa
782,"Guys, aku ganti template nya.",sms biasa
783,"Guys, untuk groupwherenya pake github aja ya ",sms biasa
784,"habis ini, pake groupwhere. biar ga berceceran filenya.",sms biasa
785,Haha ayook kita bully adi ndut sama sama 😃😃,sms biasa
786,"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)",sms biasa
787,Harganya kisaran 50rb nama1 😂,sms biasa
788,Hari kamis saya baru masuk,sms biasa
789,"Hayu boleh da gais, tp kudu disurvey dulu sama aku, bisi tiba2 ada something wkwk",sms biasa
790,"Hbd nama1 , cepet sidang cepet wisuda yaaa aamiiiin",sms biasa
791,Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂,sms biasa
792,Hmm sebenernya itu cuman eksekusi jquery di control sep. Coba cek jquery yg dicotroller waktu klik button. Kan ke controller yg buat nyetak pdf,sms biasa
793,hmmm tiket ke batam berapa duit gile~,sms biasa
794,Hub kita lg kalo udah dkt wktnya.,sms biasa
795,"Ibunya lagi bobok, aku mau nanya ttg daging, kalo ada daging mau di presto dulu juga",sms biasa
796,"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG",sms biasa
797,"Ini hujan semalaman ruang tengah sama kamar kayanya gabisa di nyalain (:() harus nunggu kering baru bisa nyala, smg ujannya berenti 🙏",sms biasa
798,Ini ini udh disini mau apa aku gorengin,sms biasa
799,Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah,sms biasa
800,"InsyaaAllah ikhlas mel, asa udah di bahas digrup kan, Trs yg responnya gt",sms biasa
801,"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca",sms biasa
802,"itu masih pake data dummy, ntar gampang itu mh.",sms biasa
803,Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,sms biasa
804,"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda",sms biasa
805,itu yang tugas pentaho langsung presentasi di pentaho nya ?,sms biasa
806,Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤,sms biasa
807,"Iya  nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea.. ",sms biasa
808,Iya ih ko sedih sih gtau kapan lg ke bandung :(,sms biasa
809,Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :(,sms biasa
810,Iya kalau ada yang kosong agus atau sept,sms biasa
811,Iya kan file terkahir itu data_pasien. -_-,sms biasa
812,Iya kar lg dikosan nih. Numpang ap?,sms biasa
813,iya ke singapur make yang 1dolar tea gening wkwk,sms biasa
814,Iya liat mock up nya maksudnya,sms biasa
815,Iya put alat masak makan mah aku usahain ada,sms biasa
816,"Iya teh, soalnya kenapa selasa, bapa hari rabu mau berangkat.",sms biasa
817,Iya ya ratarata programmer gt hirenya udh pake csps gt gt,sms biasa
818,"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.",sms biasa
819,"Iya, semua kamera kecuali kamera lia aku taro di situ semua",sms biasa
820,Iyaaa makanan bumbu dsb juga biar bisa dibawa dr rumah supaya irit hehehe,sms biasa
821,Iyaaaa ayyuuuukk biar kamu bisa reunian dg org sana fir,sms biasa
822,Iyalah makin malam makin mahal kek yg suka dijalanan,sms biasa
823,Jadi kapan kita meet upnyaa nih temaan temaan?,sms biasa
824,Jadi kitanya harus cari kesibukan jg ya? Biar ga mikirin cowo melulu,sms biasa
825,"Jadi males banget PLA, asa ga pernah beres. Wkwk. Padahal dari pa rawosi ga bermasalah.",sms biasa
826,Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~,sms biasa
827,Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku,sms biasa
828,"Jadinya mau apa sok, sebagian dari uang kas? Kira2 berapa?",sms biasa
829,"Jajaran kantin 79 kesana deket2 pengkolan pokoknya kang, ada tulisanya da",sms biasa
830,"Jam 12 wid, nanti berangkat jam 10",sms biasa
831,Jam 8 berangkat aja gmn teh,sms biasa
832,Jam brp brpnya bsk kabarin kalau ngumpul sore ini bisa yaaaa ,sms biasa
833,"Jangan di agendain, suka ga jadi wkwkwk ",sms biasa
834,Jangan gitu kang.. Aku tersinggung.,sms biasa
835,Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari.,sms biasa
836,Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin,sms biasa
837,Jauh amat jemput di poskamling cilimus dee,sms biasa
838,Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,sms biasa
839,"Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",sms biasa
840,Jgn lupa malam ini jgn terlalu malam aja. Seadanya aja aku jg,sms biasa
841,"Jika jemari tak mampu berjabat dan batin ini rindu akan keikhlasan maaf, hanya lewat pesan ini jemariku bersilaturahmi. Mohon maaf lahir dan batin",sms biasa
842,Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016,sms biasa
843,Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka ,sms biasa
844,Kalau 13.5 itu untuk ayam kremes dan cabai ijo teh...kalau untuk bakar dan rica rica kita kasih 15rb deh   ...sudah pakai box dan air gelas,sms biasa
845,Kalau agus atau sept blm bisa menjamin ada kalau sekarang ada yang kosong,sms biasa
846,Kalau gamepro uasnya materi atau praktek Pak?,sms biasa
847,Kalau ini gagal. Urg pindah haluan ke sana deh,sms biasa
848,Kalau mau bikin model/controller mending per apa y?,sms biasa
849,Kalau pertable emg lbh rapih laporan sih mad cuman bingung kalau pertable kdgkan ada yg dipake didr bbrp table gmn tuh mad?,sms biasa
850,"Kalem, saya diantapani lagi ujian sama intan. Hher",sms biasa
851,Kalian udh brp kali bimbingan? Ngomongin apa aja aku blm pernah,sms biasa
852,Kalo ada daun pepaya mah bungkus daunnya pake pepaya put,sms biasa
853,kalo aku ngasihinnya habis ashar aja gpp ?,sms biasa
854,"kalo aku sih pertabel  nama1, mnyesuaikan kebutuhan :)",sms biasa
855,Kalo daftar doang tapi belum tentu jadi prasidang boleh ga?,sms biasa
856,Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh,sms biasa
857,Kalo grup c1 aku jarang baca haha jd suka ketinggalan kabar berita,sms biasa
858,Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha,sms biasa
859,"Kalo masih mau ke kep. Seribu mending ikut yang ini nih, tinggal duduk manis dari unpad du",sms biasa
860,Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk,sms biasa
861,kalo ngga besok ke kampus senin  nama1 ke kampus nya ,sms biasa
862,Kalo nonton hr ini mahal yah? Week end,sms biasa
863,"Kalo pacaran jg harus cowonya yg lebih sayang guys, biar ga ngebatin",sms biasa
864,Kalo pake daging yg dah direbus enak gak dijadiin sate?,sms biasa
865,Kalo satpam tanya bilang aja ketemu saya,sms biasa
866,Kalo udah ad progres besok aja jam 2an kesini..,sms biasa
867,kamu kapan ke bandungg??,sms biasa
868,kamu sibuk ngapain aja disana ?,sms biasa
869,Kamu yah yang ngajakin mereka.,sms biasa
870,"Kan bapaknya ngomong2 ya, trs ditanya siapa itu, aku blg lg rame ma sibuk dikampus nanti yaa",sms biasa
871,Kan dia masih gatau ngeditnya kek gmn haha,sms biasa
872,Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch,sms biasa
873,Kang nama1 tuh baru menang 2 Milyar hahaha.. Kemakom berprestasi,sms biasa
874,Kantin fip nama1 sendiri td mau ke perpus. Tp bntar lg kan sholat ,sms biasa
875,Karena saya lagi si surabaya sampai besok.. Hati kamis ke kantor gimana ?,sms biasa
876,Kartu SIM Anda telah berhasil diganti. Terima kasih,sms biasa
877,Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok.,sms biasa
878,Ke kantor siang aja..,sms biasa
879,Keknya pernah liat undangannya di prodi,sms biasa
880,Kita kmpul yu sblum puasa :-) waktunya ,sms biasa
881,kita lewat kolam renang? di gymnas atau gik,sms biasa
882,Kita yg stay di pdg aja mah tinggal cuss aja kapan meet up nya,sms biasa
883,Ko gtu ya parah bgt masa jam kerja ngeroko. Biar dapet inspirasi meren ya,sms biasa
884,Kok antara optimis dan ngga yah 😟,sms biasa
885,"koreksi saya kalau salah (bisi lupa) tapi bagus sih kalau anda mau coba-coba, nggak mubazir juga kok. Kalau mau dibalikin lagi ke CSV ya pake transformasi lagi.",sms biasa
886,krn pulsa/limit tidak mencukupi. Dptkan informasi seputar kartu Tri di *123# atau via aplikasi BIMATRI,sms biasa
887,ku ada 300 ratus nih di tabungan~ di nama1  aku tabungan ada berapa nama1 ? cabut sekarang juga #ManaAda~ :(,sms biasa
888,Kumpul dulu aja di lab basdat biar bareng2,sms biasa
889,"Kumpulnya makan daging, jadi gak usah ke resto :D",sms biasa
890,Kurang tau pasti sep periksa controllernya waktu instansiasi new tcpdf() aku lupa,sms biasa
891,Lagian pasti ga boleh gera sma si kaka tp kalo dianterin aku ga enak,sms biasa
892,"Lebay gt katanya ""meni gitu ama mamanya teh gak blg2""",sms biasa
893,Lingkungan kerjanya berasap. Kalo gak ngerokok ya pada nge-vape gitu coba. Kan cowok semua banyaknya,sms biasa
894,Load controller bisa di construct mad? Kmren aku coba ga bs terpaksa di dlm fungsi,sms biasa
895,"maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :(",sms biasa
896,Maaf Anda tidak bisa mengaktifkan paket FLASH ini karena nomor anda tidak terdaftar,sms biasa
897,Maaf bu jadi jam berapa ya kita ketemuan bu...atau bgmana baiknya,sms biasa
898,Maaf bu kalau pesanannya bebek atau ayam ya,sms biasa
899,Maaf kaprodi kita itu siapa yah hehe,sms biasa
900,"Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200",sms biasa
901,"Maaf, pesan Anda belum terkirim. Silakan coba beberapa saat lagi. Terimakasih",sms biasa
902,"Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda.",sms biasa
903,Maafin ya guys gak hari ini huhuhu,sms biasa
904,Mah melan lagi di kosan dila. Habis kerja kelompok tapi kepegat hujan :(,sms biasa
905,Makanya sebelum tibatiba layarnya hitam gt diapain? Jatoh?,sms biasa
906,Makasih gais doakan kami yg masih berjuang ya 💪,sms biasa
